time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,2.000,2.000,1,false,19.476,9.600,false
0.000,1,0.000,0.000,0,true,0.000,16.800,false
0.000,2,4.000,4.000,1,false,39.476,25.200,true
0.000,3,6.000,6.000,5,false,63.476,36.000,true
0.000,4,7.000,7.000,3,false,71.476,48.000,true
1.000,0,0.000,1.400,1,false,13.476,9.600,false
1.000,1,2.000,0.600,1,false,5.476,16.800,false
1.000,2,4.000,4.000,5,false,43.476,25.200,true
1.000,3,2.000,4.800,7,false,53.476,36.000,true
1.000,4,3.000,5.800,6,false,62.476,48.000,true
2.000,0,0.000,0.980,1,false,9.276,9.600,false
2.000,1,3.000,1.320,4,false,15.676,16.800,false
2.000,2,2.000,3.400,7,false,39.476,25.200,true
2.000,3,4.000,4.560,11,false,55.076,36.000,true
2.000,4,2.000,4.660,8,false,53.076,48.000,true
3.000,0,2.000,1.286,3,false,14.336,9.600,false
3.000,1,2.000,1.524,6,false,19.716,16.800,false
3.000,2,2.000,2.980,9,false,37.276,25.200,false
3.000,3,1.000,3.492,12,false,45.396,36.000,true
3.000,4,0.000,3.262,8,false,39.096,48.000,true
4.000,0,1.000,1.200,4,false,14.478,9.600,false
4.000,1,1.000,1.367,7,false,19.144,16.800,false
4.000,2,1.000,2.386,10,false,32.336,25.200,false
4.000,3,1.000,2.744,13,false,38.920,36.000,false
4.000,4,10.000,5.283,18,false,69.310,48.000,true
5.000,0,0.000,0.840,4,false,10.878,9.600,false
5.000,1,1.000,1.257,8,false,19.044,16.800,false
5.000,2,1.000,1.970,11,false,29.178,25.200,false
5.000,3,2.000,2.521,15,false,38.687,36.000,false
5.000,4,0.000,3.698,18,false,53.460,48.000,true
6.000,0,0.000,0.588,3,false,7.357,9.600,false
6.000,1,3.000,1.780,11,false,27.274,16.800,false
6.000,2,1.000,1.679,12,false,27.268,25.200,false
6.000,3,2.000,2.365,17,false,39.124,36.000,false
6.000,4,2.000,3.189,20,false,50.365,48.000,true
7.000,0,1.000,0.712,4,false,9.593,9.600,false
7.000,1,2.000,1.846,13,false,29.934,16.800,false
7.000,2,2.000,1.775,14,false,30.230,25.200,false
7.000,3,4.000,2.855,21,false,48.029,36.000,false
7.000,4,6.000,4.032,26,false,64.798,48.000,true
8.000,0,1.000,0.798,5,false,11.458,9.600,false
8.000,1,1.000,1.592,14,false,28.397,16.800,false
8.000,2,1.000,1.543,15,false,28.904,25.200,false
8.000,3,5.000,3.499,25,false,58.463,36.000,true
8.000,4,3.000,3.723,29,false,64.702,48.000,true
9.000,0,1.000,0.859,6,false,13.063,9.600,false
9.000,1,1.000,1.414,14,false,26.621,16.800,false
9.000,2,4.000,2.280,19,false,40.276,25.200,false
9.000,3,2.000,3.049,27,false,55.967,36.000,true
9.000,4,4.000,3.806,33,false,69.534,48.000,true
10.000,0,2.000,1.201,8,false,18.487,9.600,false
10.000,1,0.000,0.990,14,false,22.377,16.800,false
10.000,2,5.000,3.096,24,false,53.436,25.200,true
10.000,3,6.000,3.934,33,false,70.820,36.000,true
10.000,4,7.000,4.764,40,false,86.117,48.000,true
11.000,0,1.000,1.141,9,false,18.884,9.600,false
11.000,1,0.000,0.693,14,false,19.407,16.800,false
11.000,2,2.000,2.767,26,false,52.148,25.200,false
11.000,3,3.000,3.654,36,false,71.017,36.000,true
11.000,4,2.000,3.935,42,false,79.825,48.000,true
12.000,0,3.000,1.699,12,false,27.462,9.600,false
12.000,1,1.000,0.785,15,false,21.328,16.800,false
12.000,2,2.000,2.537,27,false,50.846,25.200,false
