time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,1.000,1.000,0,false,8.476,9.600,false
0.000,1,2.000,2.000,0,false,18.476,16.800,true
0.000,2,2.000,2.000,1,false,19.476,25.200,false
0.000,3,3.000,3.000,2,false,30.476,36.000,false
0.000,4,3.000,3.000,2,false,30.476,48.000,false
1.000,0,1.000,1.000,2,false,10.476,9.600,true
1.000,1,3.000,2.300,3,false,24.476,16.800,true
1.000,2,0.000,1.400,1,false,13.476,25.200,false
1.000,3,3.000,3.000,5,false,33.476,36.000,false
1.000,4,4.000,3.300,6,false,37.476,48.000,false
2.000,0,1.000,1.000,3,false,11.476,9.600,true
2.000,1,2.000,2.210,5,false,25.576,16.800,true
2.000,2,2.000,1.580,3,false,17.276,25.200,false
2.000,3,6.000,3.900,11,false,48.476,36.000,true
2.000,4,9.000,5.010,15,false,63.576,48.000,true
3.000,0,3.000,1.600,6,false,20.476,9.600,true
3.000,1,0.000,1.547,5,false,18.946,16.800,false
3.000,2,4.000,2.306,6,false,27.536,25.200,false
3.000,3,5.000,4.230,15,false,55.776,36.000,true
3.000,4,4.000,4.707,18,false,63.546,48.000,false
4.000,0,1.000,1.420,7,false,19.676,9.600,true
4.000,1,2.000,1.683,7,false,22.305,16.800,true
4.000,2,1.000,1.914,7,false,24.618,25.200,false
4.000,3,3.000,3.861,18,false,55.086,36.000,true
4.000,4,6.000,5.095,24,false,73.425,48.000,true
5.000,0,0.000,0.994,7,false,15.416,9.600,true
5.000,1,3.000,2.078,10,false,29.256,16.800,true
5.000,2,1.000,1.640,8,false,22.876,25.200,false
5.000,3,2.000,3.303,20,false,51.503,36.000,false
5.000,4,3.000,4.466,27,false,70.140,48.000,false
6.000,0,0.000,0.696,7,false,12.434,9.600,false
6.000,1,1.000,1.755,11,false,27.022,16.800,true
6.000,2,3.000,2.048,11,false,29.956,25.200,false
6.000,3,3.000,3.212,23,false,53.595,36.000,false
6.000,4,3.000,4.027,30,false,68.741,48.000,false
7.000,0,0.000,0.487,7,false,10.347,9.600,false
7.000,1,1.000,1.528,12,false,25.759,16.800,false
7.000,2,2.000,2.034,13,false,31.812,25.200,false
7.000,3,5.000,3.748,28,false,63.959,36.000,true
7.000,4,4.000,4.019,34,false,72.662,48.000,false
8.000,0,1.000,0.641,8,false,12.886,9.600,false
8.000,1,1.000,1.370,13,false,25.174,16.800,false
