time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,0.000,0.000,0,true,0.000,9.600,false
0.000,1,1.000,1.000,0,false,8.476,16.800,false
0.000,2,0.000,0.000,0,true,0.000,25.200,false
0.000,3,3.000,3.000,2,false,30.476,36.000,false
0.000,4,4.000,4.000,3,false,41.476,48.000,false
1.000,0,1.000,0.300,0,false,1.476,9.600,false
1.000,1,1.000,1.000,1,false,9.476,16.800,false
1.000,2,2.000,0.600,1,false,5.476,25.200,false
1.000,3,4.000,3.300,6,false,37.476,36.000,true
1.000,4,7.000,4.900,10,false,57.476,48.000,true
2.000,0,1.000,0.510,1,false,4.576,9.600,false
2.000,1,0.000,0.700,1,false,6.476,16.800,false
2.000,2,2.000,1.020,3,false,11.676,25.200,false
2.000,3,3.000,3.210,9,false,39.576,36.000,true
2.000,4,5.000,4.930,15,false,62.776,48.000,true
3.000,0,0.000,0.357,1,false,3.046,9.600,false
3.000,1,1.000,0.790,2,false,8.376,16.800,false
3.000,2,3.000,1.614,6,false,20.616,25.200,false
3.000,3,6.000,4.047,10,false,48.946,36.000,true
3.000,4,5.000,4.951,20,false,67.986,48.000,true
4.000,0,1.000,0.550,2,false,5.975,9.600,false
4.000,1,1.000,0.853,2,false,9.006,16.800,false
4.000,2,2.000,1.730,8,false,23.774,25.200,false
4.000,3,8.000,5.233,18,false,68.805,36.000,true
4.000,4,4.000,4.666,24,false,69.133,48.000,true
5.000,0,0.000,0.385,2,false,4.325,9.600,false
5.000,1,1.000,0.897,3,false,10.447,16.800,false
5.000,2,1.000,1.511,9,false,22.585,25.200,false
5.000,3,3.000,4.563,21,false,65.106,36.000,true
5.000,4,4.000,4.466,28,false,71.136,48.000,true
6.000,0,2.000,0.869,4,false,11.171,9.600,false
6.000,1,0.000,0.628,3,false,7.756,16.800,false
6.000,2,2.000,1.658,11,false,26.052,25.200,false
6.000,3,3.000,4.094,24,false,63.417,36.000,true
6.000,4,2.000,3.726,29,false,64.738,48.000,true
7.000,0,1.000,0.909,5,false,12.562,9.600,false
7.000,1,2.000,1.040,5,false,13.872,16.800,false
7.000,2,1.000,1.460,11,false,24.079,25.200,false
7.000,3,4.000,4.066,28,false,67.135,36.000,true
7.000,4,5.000,4.108,34,false,73.560,48.000,true
8.000,0,0.000,0.636,5,false,9.837,9.600,false
8.000,1,1.000,1.028,6,false,14.753,16.800,false
8.000,2,4.000,2.222,15,false,35.698,25.200,false
8.000,3,0.000,2.846,28,false,54.937,36.000,false
8.000,4,2.000,3.476,36,false,69.235,48.000,true
9.000,0,0.000,0.445,4,false,6.928,9.600,false
9.000,1,1.000,1.019,7,false,15.670,16.800,false
9.000,2,2.000,2.156,17,false,37.032,25.200,false
9.000,3,2.000,2.592,30,false,54.399,36.000,false
9.000,4,4.000,3.633,39,false,73.807,48.000,true
10.000,0,0.000,0.312,4,false,5.593,9.600,false
10.000,1,1.000,1.014,7,false,15.612,16.800,false
10.000,2,1.000,1.809,18,false,34.565,25.200,false
10.000,3,9.000,4.515,39,false,82.622,36.000,true
10.000,4,3.000,3.443,42,false,74.908,48.000,true
11.000,0,1.000,0.518,5,false,8.658,9.600,false
11.000,1,3.000,1.610,10,false,24.571,16.800,false
11.000,2,5.000,2.766,23,false,49.138,25.200,false
11.000,3,1.000,3.460,39,false,72.078,36.000,true
11.000,4,2.000,3.010,44,false,72.578,48.000,true
12.000,0,0.000,0.363,5,false,7.103,9.600,false
12.000,1,0.000,1.127,10,false,19.743,16.800,false
12.000,2,2.000,2.536,25,false,48.840,25.200,false
12.000,3,1.000,2.722,40,false,65.698,36.000,false
12.000,4,3.000,3.007,47,false,75.548,48.000,true
13.000,0,1.000,0.554,6,false,10.015,9.600,false
13.000,1,2.000,1.389,12,false,24.363,16.800,false
13.000,2,2.000,2.375,27,false,49.231,25.200,false
13.000,3,3.000,2.806,43,false,69.531,36.000,false
13.000,4,3.000,3.005,49,false,77.526,48.000,true
14.000,0,0.000,0.388,6,false,8.353,9.600,false
14.000,1,0.000,0.972,12,false,20.197,16.800,false
14.000,2,3.000,2.563,29,false,53.104,25.200,false
14.000,3,2.000,2.564,45,false,69.115,36.000,false
14.000,4,7.000,4.204,56,false,96.511,48.000,true
15.000,0,0.000,0.271,6,false,7.190,9.600,false
15.000,1,0.000,0.680,12,false,17.281,16.800,false
15.000,2,2.000,2.394,31,false,53.416,25.200,false
15.000,3,1.000,2.095,46,false,65.423,36.000,false
15.000,4,4.000,4.142,60,false,99.901,48.000,true
16.000,0,1.000,0.490,7,false,10.376,9.600,false
16.000,1,1.000,0.776,13,false,19.239,16.800,false
16.000,2,3.000,2.576,34,false,58.234,25.200,false
16.000,3,7.000,3.566,53,false,87.139,36.000,true
16.000,4,2.000,3.500,62,false,95.473,48.000,true
17.000,0,0.000,0.343,6,false,7.906,9.600,false
17.000,1,2.000,1.143,14,false,23.910,16.800,false
17.000,2,2.000,2.403,35,false,57.507,25.200,false
17.000,3,1.000,2.796,53,false,79.440,36.000,false
17.000,4,2.000,3.050,64,false,92.974,48.000,true
18.000,0,0.000,0.240,6,false,6.877,9.600,false
18.000,1,0.000,0.800,14,false,20.480,16.800,false
18.000,2,2.000,2.282,37,false,58.298,25.200,false
18.000,3,2.000,2.557,55,false,79.051,36.000,false
18.000,4,5.000,3.635,68,false,102.825,48.000,true
19.000,0,2.000,0.768,8,false,14.157,9.600,false
19.000,1,2.000,1.160,16,false,26.079,16.800,false
19.000,2,4.000,2.797,41,false,67.451,25.200,false
19.000,3,4.000,2.990,58,false,86.379,36.000,false
19.000,4,6.000,4.344,74,false,115.920,48.000,true
20.000,0,2.000,1.138,10,false,19.853,9.600,false
20.000,1,0.000,0.812,16,false,22.598,16.800,false
20.000,2,0.000,1.958,35,false,53.059,25.200,false
20.000,3,1.000,2.393,59,false,81.408,36.000,false
20.000,4,6.000,4.841,80,false,126.887,48.000,true
21.000,0,0.000,0.796,10,false,16.440,9.600,false
21.000,1,2.000,1.169,18,false,28.162,16.800,false
21.000,2,5.000,2.871,40,false,67.184,25.200,false
21.000,3,2.000,2.275,61,false,82.228,36.000,false
21.000,4,2.000,3.989,82,false,120.364,48.000,true
22.000,0,1.000,0.857,10,false,17.051,9.600,false
22.000,1,1.000,1.118,18,false,27.656,16.800,false
22.000,2,3.000,2.910,43,false,70.572,25.200,false
22.000,3,5.000,3.093,66,false,95.403,36.000,true
22.000,4,2.000,3.392,84,false,116.397,48.000,true
23.000,0,0.000,0.600,10,false,14.478,9.600,false
23.000,1,2.000,1.383,20,false,32.302,16.800,false
23.000,2,3.000,2.937,46,false,73.843,25.200,false
23.000,3,5.000,3.665,71,false,106.125,36.000,true
23.000,4,3.000,3.274,87,false,118.221,48.000,true
24.000,0,2.000,1.020,12,false,20.678,9.600,false
24.000,1,1.000,1.268,21,false,32.154,16.800,false
24.000,2,2.000,2.656,48,false,73.033,25.200,false
24.000,3,0.000,2.565,71,false,95.130,36.000,false
24.000,4,8.000,4.692,95,false,140.398,48.000,true
25.000,0,0.000,0.714,12,false,17.617,9.600,false
25.000,1,1.000,1.187,22,false,32.351,16.800,false
25.000,2,3.000,2.759,51,false,77.066,25.200,false
25.000,3,4.000,2.996,75,false,103.434,36.000,false
25.000,4,1.000,3.585,95,false,129.321,48.000,true
26.000,0,1.000,0.800,13,false,19.475,9.600,false
26.000,1,1.000,1.131,23,false,32.788,16.800,false
26.000,2,1.000,2.231,52,false,72.789,25.200,false
26.000,3,2.000,2.697,76,false,101.447,36.000,false
26.000,4,2.000,3.109,97,false,126.568,48.000,true
27.000,0,0.000,0.560,12,false,16.075,9.600,false
27.000,1,1.000,1.092,24,false,33.395,16.800,false
27.000,2,7.000,3.662,59,false,94.095,25.200,true
27.000,3,6.000,3.688,82,false,117.356,36.000,true
27.000,4,3.000,3.076,100,false,129.240,48.000,true
28.000,0,0.000,0.392,12,false,14.396,9.600,false
28.000,1,3.000,1.664,26,false,41.119,16.800,false
28.000,2,3.000,3.463,62,false,95.109,25.200,true
28.000,3,4.000,3.782,86,false,122.292,36.000,true
