time,node_id,observed_arrival_rate,waiting_queue_size,idle
0.000,0,0.000,0,true
0.000,1,1.000,1,true
0.000,2,1.000,1,true
0.000,3,4.000,4,true
0.000,4,1.000,1,true
1.000,0,0.000,0,true
1.000,1,1.000,1,false
1.000,2,2.000,2,false
1.000,3,4.000,7,false
1.000,4,5.000,5,false
2.000,0,0.000,0,true
2.000,1,2.000,3,false
2.000,2,0.000,2,false
2.000,3,3.000,10,false
2.000,4,2.000,7,false
3.000,0,1.000,1,true
3.000,1,0.000,3,false
3.000,2,1.000,3,false
3.000,3,3.000,13,false
3.000,4,2.000,9,false
4.000,0,0.000,0,false
4.000,1,0.000,3,false
4.000,2,3.000,5,false
4.000,3,4.000,17,false
4.000,4,3.000,12,false
5.000,0,0.000,0,false
5.000,1,0.000,3,false
5.000,2,0.000,5,false
5.000,3,4.000,21,false
5.000,4,3.000,15,false
6.000,0,0.000,0,false
6.000,1,2.000,5,false
6.000,2,3.000,8,false
6.000,3,2.000,23,false
6.000,4,4.000,19,false
7.000,0,1.000,1,false
7.000,1,4.000,8,false
7.000,2,4.000,12,false
7.000,3,0.000,23,false
7.000,4,3.000,21,false
8.000,0,0.000,1,false
8.000,1,5.000,13,false
8.000,2,3.000,15,false
8.000,3,3.000,25,false
8.000,4,3.000,24,false
9.000,0,1.000,7,false
9.000,1,2.000,9,false
9.000,2,1.000,16,false
9.000,3,6.000,31,false
9.000,4,2.000,26,false
10.000,0,1.000,8,false
10.000,1,1.000,10,false
10.000,2,2.000,17,false
10.000,3,1.000,32,false
10.000,4,3.000,29,false
11.000,0,1.000,8,false
11.000,1,3.000,13,false
11.000,2,2.000,19,false
11.000,3,4.000,36,false
11.000,4,1.000,30,false
12.000,0,0.000,8,false
12.000,1,2.000,15,false
12.000,2,0.000,19,false
12.000,3,3.000,39,false
12.000,4,3.000,33,false
13.000,0,1.000,9,false
13.000,1,3.000,18,false
13.000,2,1.000,19,false
13.000,3,3.000,42,false
13.000,4,1.000,34,false
14.000,0,0.000,9,false
14.000,1,0.000,18,false
14.000,2,2.000,21,false
14.000,3,3.000,45,false
14.000,4,5.000,38,false
15.000,0,0.000,9,false
15.000,1,1.000,19,false
15.000,2,3.000,24,false
15.000,3,3.000,47,false
15.000,4,5.000,43,false
16.000,0,1.000,10,false
16.000,1,0.000,18,false
16.000,2,0.000,24,false
16.000,3,2.000,49,false
16.000,4,5.000,48,false
17.000,0,1.000,11,false
17.000,1,2.000,20,false
17.000,2,0.000,24,false
17.000,3,3.000,52,false
17.000,4,7.000,55,false
18.000,0,1.000,11,false
18.000,1,0.000,20,false
18.000,2,3.000,26,false
18.000,3,5.000,57,false
18.000,4,5.000,60,false
19.000,0,1.000,12,false
19.000,1,1.000,21,false
19.000,2,1.000,27,false
19.000,3,4.000,61,false
19.000,4,3.000,62,false
20.000,0,2.000,14,false
20.000,1,1.000,22,false
20.000,2,5.000,32,false
20.000,3,3.000,64,false
20.000,4,3.000,65,false
21.000,0,0.000,14,false
21.000,1,0.000,22,false
21.000,2,4.000,35,false
21.000,3,8.000,72,false
21.000,4,6.000,70,false
22.000,0,1.000,14,false
22.000,1,0.000,22,false
22.000,2,1.000,36,false
22.000,3,3.000,74,false
22.000,4,9.000,79,false
23.000,0,1.000,15,false
23.000,1,3.000,24,false
23.000,2,3.000,39,false
23.000,3,3.000,77,false
23.000,4,4.000,83,false
24.000,0,1.000,16,false
24.000,1,1.000,25,false
24.000,2,1.000,40,false
24.000,3,1.000,78,false
24.000,4,2.000,85,false
25.000,0,2.000,18,false
25.000,1,0.000,25,false
25.000,2,0.000,40,false
25.000,3,4.000,82,false
25.000,4,8.000,92,false
26.000,0,2.000,20,false
26.000,1,2.000,27,false
26.000,2,4.000,44,false
26.000,3,4.000,86,false
26.000,4,3.000,95,false
27.000,0,0.000,29,false
27.000,1,1.000,28,false
27.000,2,1.000,34,false
27.000,3,2.000,88,false
27.000,4,4.000,99,false
28.000,0,0.000,28,false
28.000,1,2.000,30,false
28.000,2,1.000,35,false
28.000,3,6.000,94,false
28.000,4,3.000,102,false
29.000,0,0.000,28,false
29.000,1,4.000,34,false
29.000,2,1.000,36,false
29.000,3,2.000,96,false
29.000,4,3.000,105,false
30.000,0,2.000,30,false
30.000,1,1.000,35,false
30.000,2,5.000,41,false
30.000,3,4.000,99,false
30.000,4,3.000,108,false
31.000,0,1.000,31,false
31.000,1,1.000,36,false
31.000,2,3.000,44,false
31.000,3,4.000,103,false
31.000,4,5.000,113,false
32.000,0,1.000,32,false
32.000,1,2.000,38,false
32.000,2,6.000,50,false
32.000,3,2.000,105,false
32.000,4,3.000,115,false
33.000,0,1.000,33,false
33.000,1,1.000,38,false
33.000,2,0.000,50,false
33.000,3,1.000,106,false
33.000,4,6.000,121,false
34.000,0,2.000,34,false
34.000,1,1.000,39,false
34.000,2,3.000,53,false
34.000,3,4.000,110,false
34.000,4,2.000,123,false
35.000,0,0.000,34,false
35.000,1,1.000,40,false
35.000,2,2.000,55,false
35.000,3,6.000,116,false
35.000,4,1.000,124,false
36.000,0,2.000,36,false
36.000,1,3.000,43,false
36.000,2,1.000,56,false
36.000,3,4.000,120,false
36.000,4,5.000,128,false
37.000,0,2.000,38,false
37.000,1,0.000,43,false
37.000,2,3.000,59,false
37.000,3,1.000,121,false
37.000,4,4.000,132,false
38.000,0,0.000,45,false
38.000,1,1.000,46,false
38.000,2,3.000,51,false
38.000,3,3.000,124,false
38.000,4,2.000,134,false
39.000,0,1.000,46,false
39.000,1,2.000,47,false
39.000,2,2.000,53,false
39.000,3,2.000,126,false
39.000,4,4.000,137,false
40.000,0,3.000,49,false
40.000,1,0.000,47,false
40.000,2,2.000,55,false
40.000,3,0.000,126,false
40.000,4,6.000,143,false
41.000,0,1.000,50,false
41.000,1,3.000,50,false
41.000,2,2.000,57,false
41.000,3,2.000,128,false
41.000,4,6.000,148,false
42.000,0,1.000,51,false
42.000,1,1.000,51,false
42.000,2,2.000,58,false
42.000,3,3.000,130,false
42.000,4,5.000,153,false
43.000,0,1.000,52,false
43.000,1,0.000,51,false
43.000,2,3.000,61,false
43.000,3,2.000,132,false
43.000,4,1.000,154,false
44.000,0,1.000,53,false
44.000,1,2.000,52,false
44.000,2,0.000,61,false
44.000,3,3.000,135,false
44.000,4,3.000,157,false
45.000,0,1.000,53,false
45.000,1,2.000,54,false
45.000,2,2.000,63,false
45.000,3,4.000,138,false
45.000,4,4.000,161,false
46.000,0,0.000,53,false
46.000,1,0.000,54,false
46.000,2,1.000,64,false
46.000,3,2.000,140,false
46.000,4,6.000,166,false
47.000,0,0.000,53,false
47.000,1,4.000,58,false
47.000,2,2.000,66,false
47.000,3,3.000,143,false
47.000,4,2.000,168,false
48.000,0,0.000,53,false
48.000,1,1.000,59,false
48.000,2,0.000,66,false
48.000,3,4.000,147,false
48.000,4,6.000,174,false
49.000,0,0.000,52,false
49.000,1,0.000,59,false
49.000,2,3.000,69,false
49.000,3,3.000,150,false
49.000,4,4.000,178,false
50.000,0,2.000,54,false
50.000,1,0.000,58,false
50.000,2,0.000,68,false
50.000,3,2.000,152,false
50.000,4,4.000,182,false
51.000,0,1.000,55,false
51.000,1,3.000,61,false
51.000,2,2.000,70,false
51.000,3,5.000,157,false
51.000,4,3.000,184,false
52.000,0,1.000,64,false
52.000,1,1.000,64,false
52.000,2,1.000,71,false
52.000,3,3.000,149,false
52.000,4,3.000,187,false
53.000,0,0.000,64,false
53.000,1,1.000,65,false
53.000,2,1.000,72,false
53.000,3,4.000,153,false
53.000,4,4.000,190,false
54.000,0,0.000,64,false
54.000,1,1.000,66,false
54.000,2,4.000,76,false
54.000,3,2.000,155,false
54.000,4,4.000,194,false
55.000,0,0.000,64,false
55.000,1,1.000,67,false
55.000,2,1.000,77,false
55.000,3,2.000,157,false
55.000,4,9.000,203,false
56.000,0,2.000,66,false
56.000,1,2.000,69,false
56.000,2,5.000,82,false
56.000,3,1.000,158,false
56.000,4,3.000,206,false
57.000,0,0.000,73,false
57.000,1,1.000,72,false
57.000,2,1.000,72,false
57.000,3,2.000,160,false
57.000,4,3.000,208,false
58.000,0,1.000,74,false
58.000,1,3.000,75,false
58.000,2,2.000,74,false
58.000,3,5.000,165,false
58.000,4,4.000,212,false
59.000,0,0.000,74,false
59.000,1,0.000,75,false
59.000,2,2.000,76,false
59.000,3,3.000,168,false
59.000,4,4.000,216,false
60.000,0,0.000,74,false
60.000,1,1.000,76,false
60.000,2,6.000,82,false
60.000,3,2.000,169,false
60.000,4,5.000,221,false
61.000,0,4.000,78,false
61.000,1,1.000,77,false
61.000,2,0.000,82,false
61.000,3,3.000,172,false
61.000,4,3.000,224,false
62.000,0,1.000,79,false
62.000,1,2.000,79,false
62.000,2,2.000,84,false
62.000,3,6.000,177,false
62.000,4,2.000,226,false
63.000,0,0.000,87,false
63.000,1,0.000,68,false
63.000,2,6.000,92,false
63.000,3,1.000,178,false
63.000,4,2.000,228,false
64.000,0,0.000,87,false
64.000,1,1.000,69,false
64.000,2,0.000,92,false
64.000,3,7.000,185,false
64.000,4,2.000,230,false
65.000,0,0.000,87,false
65.000,1,0.000,69,false
65.000,2,2.000,94,false
65.000,3,1.000,185,false
65.000,4,4.000,234,false
66.000,0,1.000,88,false
