time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,2.000,2.000,1,false,19.476,9.600,false
0.000,1,2.000,2.000,1,false,19.476,16.800,false
0.000,2,1.000,1.000,0,false,8.476,25.200,false
0.000,3,4.000,4.000,3,false,41.476,36.000,true
0.000,4,6.000,6.000,3,false,61.476,48.000,true
1.000,0,1.000,1.700,2,false,17.476,9.600,false
1.000,1,1.000,1.700,2,false,17.476,16.800,false
1.000,2,0.000,0.700,0,false,5.476,25.200,false
1.000,3,0.000,2.800,3,false,29.476,36.000,false
1.000,4,0.000,4.200,3,false,43.476,48.000,false
2.000,0,1.000,1.490,3,false,16.376,9.600,false
2.000,1,1.000,1.490,3,false,16.376,16.800,false
2.000,2,2.000,1.090,2,false,11.376,25.200,false
2.000,3,2.000,2.560,5,false,29.076,36.000,false
2.000,4,4.000,4.140,7,false,46.876,48.000,true
3.000,0,0.000,1.043,2,false,10.906,9.600,false
3.000,1,3.000,1.943,6,false,23.906,16.800,false
3.000,2,2.000,1.363,4,false,16.106,25.200,false
3.000,3,2.000,2.392,7,false,29.396,36.000,false
3.000,4,0.000,2.898,7,false,34.456,48.000,false
4.000,0,0.000,0.730,2,false,7.777,9.600,false
4.000,1,1.000,1.660,7,false,22.077,16.800,false
4.000,2,1.000,1.254,4,false,15.017,25.200,false
4.000,3,5.000,3.174,12,false,42.220,36.000,true
4.000,4,1.000,2.329,8,false,29.762,48.000,false
5.000,0,1.000,0.811,3,false,9.587,9.600,false
5.000,1,2.000,1.762,9,false,25.097,16.800,false
5.000,2,0.000,0.878,4,false,11.255,25.200,false
5.000,3,0.000,2.222,12,false,32.697,36.000,false
5.000,4,4.000,2.830,12,false,38.776,48.000,false
6.000,0,0.000,0.568,3,false,7.154,9.600,false
6.000,1,3.000,2.133,12,false,31.811,16.800,false
6.000,2,0.000,0.615,4,false,8.621,25.200,false
6.000,3,3.000,2.455,15,false,38.031,36.000,false
6.000,4,2.000,2.581,14,false,38.286,48.000,false
7.000,0,2.000,0.997,5,false,13.450,9.600,false
7.000,1,0.000,1.493,12,false,25.410,16.800,false
7.000,2,1.000,0.730,5,false,10.778,25.200,false
7.000,3,2.000,2.319,16,false,37.664,36.000,false
7.000,4,3.000,2.707,17,false,42.543,48.000,false
8.000,0,1.000,0.998,6,false,14.458,9.600,false
8.000,1,2.000,1.645,14,false,28.930,16.800,false
8.000,2,3.000,1.411,8,false,20.587,25.200,false
8.000,3,3.000,2.523,19,false,42.708,36.000,false
8.000,4,4.000,3.095,21,false,50.423,48.000,true
9.000,0,1.000,0.999,6,false,14.464,9.600,false
9.000,1,0.000,1.152,14,false,23.994,16.800,false
9.000,2,5.000,2.488,13,false,36.354,25.200,false
9.000,3,1.000,2.066,20,false,39.138,36.000,false
9.000,4,8.000,4.566,28,false,72.139,48.000,true
10.000,0,1.000,0.999,7,false,15.467,9.600,false
10.000,1,4.000,2.006,18,false,36.539,16.800,false
10.000,2,4.000,2.941,17,false,44.891,25.200,false
10.000,3,1.000,1.746,21,false,36.940,36.000,false
10.000,4,5.000,4.696,33,false,78.440,48.000,true
