time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,0.000,0.000,0,true,0.000,9.600,false
0.000,1,0.000,0.000,0,true,0.000,16.800,false
0.000,2,2.000,2.000,1,false,19.476,25.200,false
0.000,3,0.000,0.000,0,true,0.000,36.000,false
0.000,4,4.000,4.000,3,false,41.476,48.000,false
1.000,0,0.000,0.000,0,true,0.000,9.600,false
1.000,1,2.000,0.600,1,false,5.476,16.800,false
1.000,2,2.000,2.000,3,false,21.476,25.200,false
1.000,3,5.000,1.500,4,false,17.476,36.000,false
1.000,4,2.000,3.400,5,false,37.476,48.000,false
2.000,0,0.000,0.000,0,true,0.000,9.600,false
2.000,1,1.000,0.720,2,false,7.676,16.800,false
2.000,2,3.000,2.300,6,false,27.476,25.200,false
2.000,3,2.000,1.650,6,false,20.976,36.000,false
2.000,4,7.000,4.480,12,false,55.276,48.000,false
3.000,0,2.000,0.600,1,false,5.476,9.600,false
3.000,1,0.000,0.504,2,false,5.516,16.800,false
3.000,2,3.000,2.510,9,false,32.576,25.200,false
3.000,3,4.000,2.355,10,false,32.026,36.000,false
3.000,4,4.000,4.336,16,false,57.836,48.000,false
4.000,0,0.000,0.420,1,false,3.676,9.600,false
4.000,1,2.000,0.953,4,false,12.004,16.800,false
4.000,2,3.000,2.657,7,false,37.046,25.200,true
4.000,3,3.000,2.548,13,false,36.961,36.000,false
4.000,4,5.000,4.535,21,false,64.828,48.000,false
5.000,0,2.000,0.894,7,false,14.416,9.600,false
5.000,1,0.000,0.667,5,false,10.146,16.800,false
5.000,2,4.000,3.060,11,false,40.075,25.200,true
5.000,3,2.000,2.384,15,false,37.316,36.000,false
5.000,4,4.000,4.375,25,false,67.223,48.000,false
6.000,0,2.000,1.226,6,false,18.734,9.600,true
6.000,1,2.000,1.067,9,false,18.145,16.800,false
6.000,2,3.000,3.042,14,false,42.895,25.200,true
6.000,3,6.000,3.469,20,false,53.164,36.000,false
6.000,4,3.000,3.962,28,false,66.099,48.000,false
7.000,0,3.000,1.758,9,false,25.057,9.600,true
7.000,1,2.000,1.347,10,false,21.944,16.800,false
7.000,2,1.000,2.429,15,false,37.770,25.200,false
7.000,3,3.000,3.328,23,false,54.758,36.000,false
7.000,4,7.000,4.874,25,false,82.212,48.000,true
8.000,0,2.000,1.831,17,false,33.783,9.600,true
8.000,1,2.000,1.543,16,false,29.904,16.800,false
8.000,2,0.000,1.701,15,false,30.482,25.200,false
8.000,3,2.000,2.930,25,false,52.773,36.000,false
