time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,1.000,1.000,0,false,8.476,9.600,false
0.000,1,1.000,1.000,0,false,8.476,16.800,false
0.000,2,1.000,1.000,0,false,8.476,25.200,false
0.000,3,0.000,0.000,0,true,0.000,36.000,false
0.000,4,2.000,2.000,1,false,19.476,48.000,false
1.000,0,1.000,1.000,1,false,9.476,9.600,false
1.000,1,0.000,0.700,0,false,5.476,16.800,false
1.000,2,4.000,1.900,4,false,21.476,25.200,false
1.000,3,4.000,1.200,3,false,13.476,36.000,false
1.000,4,4.000,2.600,5,false,29.476,48.000,false
2.000,0,0.000,0.700,1,false,6.476,9.600,false
2.000,1,3.000,1.390,3,false,15.376,16.800,false
2.000,2,1.000,1.630,5,false,19.776,25.200,false
2.000,3,1.000,1.140,4,false,13.876,36.000,false
2.000,4,6.000,3.620,11,false,45.676,48.000,false
3.000,0,1.000,0.790,2,false,8.376,9.600,false
3.000,1,0.000,0.973,3,false,11.206,16.800,false
3.000,2,4.000,2.341,9,false,30.886,25.200,false
3.000,3,0.000,0.798,4,false,10.456,36.000,false
3.000,4,1.000,2.834,12,false,38.816,48.000,false
4.000,0,0.000,0.553,2,false,6.006,9.600,false
4.000,1,3.000,1.581,6,false,20.287,16.800,false
4.000,2,7.000,3.739,9,false,50.863,25.200,true
4.000,3,3.000,1.459,9,false,22.062,36.000,false
4.000,4,0.000,1.984,12,false,30.314,48.000,false
5.000,0,1.000,0.687,7,false,12.347,9.600,false
5.000,1,2.000,1.707,4,false,23.544,16.800,true
5.000,2,4.000,3.817,14,false,50.647,25.200,true
5.000,3,3.000,1.921,12,false,29.686,36.000,false
5.000,4,4.000,2.589,16,false,40.363,48.000,false
6.000,0,1.000,0.781,11,false,17.286,9.600,false
6.000,1,0.000,1.195,3,false,13.424,16.800,false
6.000,2,3.000,3.572,17,false,51.196,25.200,true
6.000,3,2.000,1.945,14,false,31.923,36.000,false
6.000,4,3.000,2.712,18,false,43.597,48.000,false
7.000,0,0.000,0.547,7,false,10.943,9.600,false
7.000,1,1.000,1.136,7,false,16.839,16.800,false
7.000,2,3.000,3.400,19,false,51.480,25.200,true
7.000,3,3.000,2.261,16,false,37.089,36.000,false
7.000,4,3.000,2.798,21,false,47.461,48.000,false
8.000,0,1.000,0.683,8,false,13.303,9.600,false
8.000,1,1.000,1.095,8,false,17.430,16.800,false
8.000,2,4.000,3.580,23,false,57.279,25.200,true
8.000,3,4.000,2.783,20,false,46.305,36.000,false
8.000,4,7.000,4.059,28,false,67.065,48.000,false
9.000,0,1.000,0.778,9,false,15.255,9.600,false
9.000,1,0.000,0.767,8,false,14.144,16.800,false
9.000,2,3.000,3.406,26,false,58.538,25.200,true
9.000,3,2.000,2.548,22,false,45.957,36.000,false
9.000,4,4.000,4.041,32,false,70.889,48.000,false
10.000,0,2.000,1.145,11,false,20.921,9.600,true
10.000,1,2.000,1.137,10,false,19.844,16.800,false
10.000,2,4.000,3.584,30,false,64.319,25.200,true
10.000,3,6.000,3.584,28,false,62.312,36.000,false
10.000,4,10.000,5.829,32,false,98.765,48.000,true
11.000,0,1.000,1.101,17,false,26.488,9.600,true
11.000,1,1.000,1.096,15,false,24.433,16.800,false
11.000,2,1.000,2.809,30,false,56.566,25.200,true
11.000,3,6.000,4.309,24,false,75.562,36.000,true
11.000,4,4.000,5.280,36,false,87.278,48.000,true
12.000,0,0.000,0.771,21,false,27.184,9.600,false
12.000,1,2.000,1.367,23,false,35.146,16.800,false
12.000,2,1.000,2.266,31,false,52.139,25.200,false
12.000,3,2.000,3.616,25,false,59.636,36.000,true
12.000,4,6.000,5.496,42,false,95.438,48.000,true
13.000,0,0.000,0.540,21,false,24.872,9.600,false
13.000,1,2.000,1.557,25,false,39.045,16.800,false
13.000,2,3.000,2.486,34,false,57.340,25.200,false
13.000,3,6.000,4.331,31,false,72.788,36.000,true
13.000,4,3.000,4.747,45,false,90.949,48.000,false
14.000,0,0.000,0.378,21,false,23.253,9.600,false
14.000,1,0.000,1.090,25,false,34.375,16.800,false
14.000,2,3.000,2.640,37,false,61.881,25.200,true
14.000,3,2.000,3.632,33,false,67.794,36.000,true
14.000,4,5.000,4.823,49,false,95.707,48.000,true
15.000,0,1.000,0.564,22,false,26.120,9.600,false
15.000,1,1.000,1.063,26,false,35.105,16.800,false
15.000,2,5.000,3.348,41,false,72.960,25.200,true
15.000,3,6.000,4.342,39,false,80.899,36.000,true
