time,node_id,observed_arrival_rate,waiting_queue_size,idle
0.000,0,0.000,0,true
0.000,1,0.000,0,true
0.000,2,3.000,3,true
0.000,3,3.000,3,true
0.000,4,2.000,2,true
1.000,0,1.000,1,true
1.000,1,1.000,1,true
1.000,2,1.000,3,false
1.000,3,0.000,1,false
1.000,4,4.000,5,false
2.000,0,2.000,2,false
2.000,1,3.000,3,false
2.000,2,3.000,6,false
2.000,3,2.000,3,false
2.000,4,2.000,7,false
3.000,0,1.000,3,false
3.000,1,1.000,4,false
3.000,2,5.000,11,false
3.000,3,1.000,4,false
3.000,4,6.000,13,false
4.000,0,0.000,3,false
4.000,1,1.000,5,false
4.000,2,2.000,13,false
4.000,3,1.000,5,false
4.000,4,5.000,18,false
5.000,0,0.000,3,false
5.000,1,2.000,7,false
5.000,2,1.000,14,false
5.000,3,5.000,10,false
5.000,4,3.000,21,false
6.000,0,0.000,3,false
6.000,1,0.000,7,false
6.000,2,2.000,16,false
6.000,3,2.000,12,false
6.000,4,7.000,28,false
7.000,0,0.000,2,false
7.000,1,1.000,8,false
7.000,2,2.000,17,false
7.000,3,5.000,17,false
7.000,4,2.000,30,false
8.000,0,1.000,3,false
8.000,1,2.000,10,false
8.000,2,0.000,17,false
8.000,3,6.000,23,false
8.000,4,7.000,36,false
9.000,0,0.000,3,false
9.000,1,0.000,10,false
9.000,2,3.000,20,false
9.000,3,5.000,28,false
9.000,4,1.000,37,false
10.000,0,2.000,4,false
10.000,1,0.000,10,false
10.000,2,3.000,23,false
10.000,3,5.000,33,false
10.000,4,5.000,42,false
11.000,0,1.000,5,false
11.000,1,0.000,10,false
11.000,2,1.000,24,false
11.000,3,1.000,33,false
11.000,4,8.000,50,false
12.000,0,2.000,7,false
12.000,1,2.000,12,false
12.000,2,3.000,27,false
12.000,3,2.000,35,false
12.000,4,2.000,46,false
13.000,0,2.000,9,false
13.000,1,1.000,13,false
13.000,2,0.000,27,false
13.000,3,3.000,38,false
13.000,4,3.000,49,false
