time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,2.000,2.000,1,false,19.476,9.600,false
0.000,1,2.000,2.000,1,false,19.476,16.800,false
0.000,2,1.000,1.000,0,false,8.476,25.200,false
0.000,3,2.000,2.000,1,false,19.476,36.000,false
0.000,4,1.000,1.000,0,false,8.476,48.000,false
1.000,0,2.000,2.000,3,false,21.476,9.600,false
1.000,1,1.000,1.700,2,false,17.476,16.800,false
1.000,2,1.000,1.000,1,false,9.476,25.200,false
1.000,3,3.000,2.300,4,false,25.476,36.000,false
1.000,4,3.000,1.600,3,false,17.476,48.000,false
2.000,0,2.000,2.000,5,false,23.476,9.600,false
2.000,1,3.000,2.090,5,false,24.376,16.800,false
2.000,2,1.000,1.000,2,false,10.476,25.200,false
2.000,3,3.000,2.510,7,false,30.576,36.000,false
2.000,4,3.000,2.020,6,false,24.676,48.000,false
3.000,0,0.000,1.400,5,false,17.476,9.600,false
3.000,1,2.000,2.063,7,false,26.106,16.800,false
3.000,2,1.000,1.000,3,false,11.476,25.200,false
3.000,3,2.000,2.357,9,false,31.046,36.000,false
3.000,4,2.000,2.014,8,false,26.616,48.000,false
4.000,0,0.000,0.980,4,false,12.276,9.600,false
4.000,1,2.000,2.044,8,false,26.917,16.800,false
4.000,2,4.000,1.900,6,false,23.476,25.200,false
4.000,3,2.000,2.250,11,false,31.975,36.000,false
4.000,4,4.000,2.610,12,false,36.574,48.000,false
5.000,0,2.000,1.286,6,false,17.336,9.600,false
5.000,1,1.000,1.731,9,false,24.785,16.800,false
5.000,2,5.000,2.830,11,false,37.776,25.200,false
5.000,3,4.000,2.775,15,false,41.225,36.000,false
5.000,4,3.000,2.727,9,false,34.745,48.000,false
6.000,0,1.000,1.200,6,false,16.478,9.600,false
6.000,1,2.000,1.812,11,false,27.592,16.800,false
6.000,2,2.000,2.581,13,false,37.286,25.200,false
6.000,3,3.000,2.842,18,false,44.901,36.000,false
6.000,4,2.000,2.509,11,false,34.564,48.000,false
7.000,0,4.000,2.040,10,false,28.878,9.600,false
7.000,1,2.000,1.868,13,false,30.157,16.800,false
7.000,2,1.000,2.107,14,false,33.543,25.200,false
7.000,3,2.000,2.590,20,false,44.373,36.000,false
7.000,4,9.000,4.456,20,false,63.038,48.000,true
8.000,0,0.000,1.428,9,false,21.757,9.600,false
8.000,1,0.000,1.308,12,false,23.553,16.800,false
8.000,2,2.000,2.075,16,false,35.223,25.200,false
8.000,3,2.000,2.413,22,false,44.604,36.000,false
8.000,4,3.000,4.019,22,false,60.669,48.000,true
9.000,0,0.000,1.000,9,false,17.473,9.600,false
9.000,1,2.000,1.515,14,false,27.630,16.800,false
9.000,2,4.000,2.652,20,false,44.999,25.200,false
9.000,3,4.000,2.889,26,false,53.366,36.000,false
9.000,4,1.000,3.114,23,false,52.611,48.000,true
10.000,0,1.000,1.000,10,false,18.474,9.600,false
10.000,1,1.000,1.361,15,false,27.084,16.800,false
10.000,2,2.000,2.457,22,false,45.042,25.200,false
10.000,3,3.000,2.922,29,false,56.699,36.000,false
10.000,4,5.000,3.679,28,false,63.271,48.000,true
