time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,2.000,2.000,1,false,19.476,9.600,false
0.000,1,2.000,2.000,1,false,19.476,16.800,false
0.000,2,2.000,2.000,1,false,19.476,25.200,false
0.000,3,5.000,5.000,4,false,52.476,36.000,true
0.000,4,4.000,4.000,1,false,39.476,48.000,false
1.000,0,1.000,1.700,2,false,17.476,9.600,false
1.000,1,3.000,2.300,4,false,25.476,16.800,false
1.000,2,3.000,2.300,4,false,25.476,25.200,false
1.000,3,2.000,4.100,6,false,45.476,36.000,true
1.000,4,6.000,4.600,7,false,51.476,48.000,true
2.000,0,0.000,1.190,2,false,12.376,9.600,false
2.000,1,3.000,2.510,7,false,30.576,16.800,false
2.000,2,0.000,1.610,4,false,18.576,25.200,false
2.000,3,1.000,3.170,7,false,37.176,36.000,true
2.000,4,6.000,5.020,13,false,61.676,48.000,true
3.000,0,0.000,0.833,1,false,7.806,9.600,false
3.000,1,1.000,2.057,8,false,27.046,16.800,false
3.000,2,3.000,2.027,7,false,25.746,25.200,false
3.000,3,3.000,3.119,10,false,39.666,36.000,true
3.000,4,6.000,5.314,19,false,70.616,48.000,true
4.000,0,1.000,0.883,2,false,9.307,9.600,false
4.000,1,1.000,1.740,9,false,24.875,16.800,false
4.000,2,3.000,2.319,10,false,31.665,25.200,false
4.000,3,4.000,3.383,14,false,46.309,36.000,true
4.000,4,8.000,6.120,27,false,86.674,48.000,true
5.000,0,1.000,0.918,3,false,10.658,9.600,false
5.000,1,1.000,1.518,9,false,22.655,16.800,false
5.000,2,1.000,1.923,11,false,28.708,25.200,false
5.000,3,3.000,3.268,17,false,48.159,36.000,true
5.000,4,6.000,6.084,33,false,92.315,48.000,true
6.000,0,4.000,1.843,7,false,23.903,9.600,false
6.000,1,1.000,1.363,10,false,22.102,16.800,false
6.000,2,0.000,1.346,11,false,22.939,25.200,false
6.000,3,3.000,3.188,20,false,50.354,36.000,true
6.000,4,1.000,4.559,34,false,78.063,48.000,true
7.000,0,0.000,1.290,7,false,18.375,9.600,false
7.000,1,0.000,0.954,10,false,18.014,16.800,false
7.000,2,1.000,1.242,11,false,21.900,25.200,false
7.000,3,3.000,3.131,17,false,46.791,36.000,true
7.000,4,7.000,5.291,41,false,92.387,48.000,true
8.000,0,2.000,1.503,9,false,22.506,9.600,false
8.000,1,0.000,0.668,10,false,15.153,16.800,false
8.000,2,1.000,1.170,12,false,22.173,25.200,false
8.000,3,3.000,3.092,20,false,49.396,36.000,true
8.000,4,4.000,4.904,45,false,92.514,48.000,true
9.000,0,0.000,1.052,9,false,17.997,9.600,false
9.000,1,0.000,0.467,10,false,13.150,16.800,false
9.000,2,3.000,1.719,15,false,30.664,25.200,false
9.000,3,1.000,2.464,21,false,44.120,36.000,false
9.000,4,4.000,4.633,49,false,93.803,48.000,true
10.000,0,0.000,0.736,9,false,14.841,9.600,false
10.000,1,2.000,0.927,12,false,19.748,16.800,false
10.000,2,4.000,2.403,19,false,41.508,25.200,false
10.000,3,5.000,3.225,26,false,56.727,36.000,true
10.000,4,6.000,5.043,55,false,103.905,48.000,true
