time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,0.000,0.000,0,true,0.000,9.600,false
0.000,1,0.000,0.000,0,true,0.000,16.800,false
0.000,2,3.000,3.000,1,false,30.476,25.200,true
0.000,3,2.000,2.000,1,false,19.476,36.000,false
0.000,4,6.000,6.000,3,false,61.476,48.000,true
1.000,0,0.000,0.000,1,false,0.000,9.600,false
1.000,1,1.000,0.300,1,false,2.476,16.800,false
1.000,2,2.000,2.700,3,false,28.476,25.200,true
1.000,3,0.000,1.400,1,false,13.476,36.000,false
1.000,4,2.000,4.800,5,false,51.476,48.000,false
2.000,0,0.000,0.000,1,false,0.000,9.600,false
2.000,1,0.000,0.210,1,false,1.576,16.800,false
2.000,2,3.000,2.790,6,false,32.376,25.200,true
2.000,3,5.000,2.480,6,false,29.276,36.000,false
2.000,4,4.000,4.560,9,false,53.076,48.000,false
3.000,0,0.000,0.000,1,false,0.000,9.600,false
3.000,1,1.000,0.447,2,false,4.946,16.800,false
3.000,2,3.000,2.853,9,false,36.006,25.200,true
3.000,3,2.000,2.336,8,false,29.836,36.000,false
3.000,4,6.000,4.992,15,false,63.396,48.000,true
4.000,0,0.000,0.000,1,false,0.000,9.600,false
4.000,1,3.000,1.213,5,false,15.605,16.800,false
4.000,2,4.000,3.197,13,false,43.447,25.200,true
4.000,3,3.000,2.535,11,false,34.828,36.000,false
4.000,4,5.000,4.994,20,false,68.420,48.000,true
5.000,0,1.000,0.300,2,false,3.476,9.600,false
5.000,1,0.000,0.849,5,false,11.966,16.800,false
5.000,2,2.000,2.838,14,false,40.856,25.200,true
5.000,3,4.000,2.975,14,false,42.223,36.000,false
5.000,4,3.000,4.396,22,false,64.437,48.000,false
6.000,0,1.000,0.510,2,false,5.576,9.600,false
6.000,1,1.000,0.894,6,false,13.419,16.800,false
6.000,2,2.000,2.587,16,false,40.342,25.200,true
6.000,3,4.000,3.282,18,false,49.299,36.000,false
6.000,4,2.000,3.677,24,false,59.249,48.000,false
7.000,0,0.000,0.357,2,false,4.046,9.600,false
7.000,1,1.000,0.926,7,false,14.736,16.800,false
7.000,2,2.000,2.411,18,false,40.582,25.200,false
7.000,3,2.000,2.898,20,false,47.452,36.000,false
7.000,4,3.000,3.474,27,false,60.217,48.000,false
8.000,0,0.000,0.250,2,false,2.975,9.600,false
8.000,1,1.000,0.948,7,false,14.958,16.800,false
8.000,2,0.000,1.687,18,false,33.350,25.200,false
8.000,3,4.000,3.228,24,false,54.759,36.000,false
