time,node_id,observed_arrival_rate,waiting_queue_size,idle
0.000,0,0.000,0,true
0.000,1,2.000,2,true
0.000,2,2.000,2,true
0.000,3,7.000,7,true
0.000,4,3.000,3,true
1.000,0,1.000,1,true
1.000,1,2.000,3,false
1.000,2,1.000,2,false
1.000,3,3.000,9,false
1.000,4,3.000,5,false
2.000,0,1.000,1,false
2.000,1,1.000,4,false
2.000,2,2.000,4,false
2.000,3,2.000,11,false
2.000,4,6.000,11,false
3.000,0,1.000,2,false
3.000,1,0.000,3,false
3.000,2,2.000,6,false
3.000,3,0.000,11,false
3.000,4,5.000,16,false
4.000,0,1.000,3,false
4.000,1,1.000,4,false
4.000,2,2.000,8,false
4.000,3,2.000,13,false
4.000,4,9.000,25,false
5.000,0,1.000,3,false
5.000,1,0.000,4,false
5.000,2,1.000,9,false
5.000,3,1.000,13,false
5.000,4,6.000,31,false
6.000,0,0.000,3,false
6.000,1,0.000,4,false
6.000,2,2.000,11,false
6.000,3,1.000,14,false
6.000,4,3.000,34,false
7.000,0,2.000,5,false
7.000,1,3.000,7,false
7.000,2,3.000,14,false
7.000,3,3.000,17,false
7.000,4,4.000,38,false
8.000,0,1.000,6,false
8.000,1,1.000,8,false
8.000,2,3.000,16,false
8.000,3,2.000,19,false
8.000,4,6.000,44,false
9.000,0,1.000,7,false
9.000,1,2.000,10,false
9.000,2,2.000,18,false
9.000,3,0.000,19,false
9.000,4,2.000,46,false
10.000,0,1.000,8,false
10.000,1,2.000,11,false
10.000,2,5.000,23,false
10.000,3,6.000,25,false
10.000,4,1.000,47,false
11.000,0,2.000,9,false
11.000,1,1.000,12,false
11.000,2,4.000,27,false
11.000,3,4.000,29,false
11.000,4,11.000,58,false
12.000,0,2.000,11,false
12.000,1,0.000,12,false
12.000,2,2.000,28,false
12.000,3,2.000,30,false
12.000,4,2.000,60,false
13.000,0,0.000,11,false
13.000,1,0.000,12,false
13.000,2,3.000,31,false
13.000,3,1.000,31,false
13.000,4,4.000,63,false
14.000,0,4.000,15,false
14.000,1,1.000,13,false
14.000,2,2.000,33,false
14.000,3,3.000,34,false
14.000,4,2.000,65,false
15.000,0,1.000,16,false
15.000,1,0.000,12,false
15.000,2,4.000,37,false
15.000,3,1.000,35,false
15.000,4,1.000,66,false
16.000,0,1.000,17,false
16.000,1,1.000,13,false
16.000,2,2.000,39,false
16.000,3,2.000,37,false
16.000,4,2.000,68,false
17.000,0,2.000,18,false
17.000,1,0.000,13,false
17.000,2,1.000,40,false
17.000,3,2.000,39,false
17.000,4,3.000,71,false
18.000,0,0.000,18,false
18.000,1,1.000,14,false
18.000,2,2.000,42,false
18.000,3,6.000,44,false
18.000,4,1.000,72,false
19.000,0,0.000,17,false
19.000,1,1.000,15,false
19.000,2,1.000,43,false
19.000,3,2.000,46,false
19.000,4,5.000,77,false
20.000,0,0.000,17,false
20.000,1,1.000,16,false
20.000,2,3.000,45,false
20.000,3,4.000,50,false
20.000,4,3.000,79,false
21.000,0,2.000,19,false
21.000,1,0.000,16,false
21.000,2,3.000,48,false
21.000,3,1.000,51,false
21.000,4,5.000,84,false
22.000,0,0.000,19,false
22.000,1,0.000,16,false
22.000,2,2.000,49,false
22.000,3,3.000,54,false
22.000,4,4.000,87,false
23.000,0,2.000,21,false
23.000,1,2.000,18,false
23.000,2,3.000,52,false
