time,node_id,observed_arrival_rate,waiting_queue_size,idle
0.000,0,0.000,0,true
0.000,1,1.000,1,true
0.000,2,1.000,1,true
0.000,3,4.000,4,true
0.000,4,2.000,2,true
1.000,0,1.000,1,false
1.000,1,1.000,1,false
1.000,2,1.000,1,false
1.000,3,0.000,2,false
1.000,4,5.000,6,false
2.000,0,0.000,1,false
2.000,1,0.000,1,false
2.000,2,1.000,2,false
2.000,3,6.000,8,false
2.000,4,4.000,10,false
3.000,0,1.000,2,false
3.000,1,0.000,0,false
3.000,2,2.000,4,false
3.000,3,5.000,13,false
3.000,4,4.000,14,false
4.000,0,1.000,3,false
4.000,1,0.000,0,false
4.000,2,1.000,5,false
4.000,3,3.000,16,false
4.000,4,5.000,19,false
5.000,0,1.000,7,false
5.000,1,4.000,9,false
5.000,2,1.000,6,false
5.000,3,5.000,21,false
5.000,4,2.000,12,false
6.000,0,1.000,8,false
6.000,1,0.000,9,false
6.000,2,1.000,7,false
6.000,3,2.000,23,false
6.000,4,3.000,15,false
7.000,0,0.000,8,false
7.000,1,0.000,9,false
7.000,2,1.000,8,false
7.000,3,4.000,27,false
7.000,4,2.000,17,false
8.000,0,0.000,8,false
8.000,1,0.000,9,false
8.000,2,3.000,11,false
8.000,3,2.000,29,false
8.000,4,3.000,20,false
9.000,0,0.000,8,false
9.000,1,2.000,11,false
9.000,2,0.000,11,false
9.000,3,4.000,33,false
9.000,4,5.000,25,false
10.000,0,0.000,8,false
10.000,1,0.000,11,false
10.000,2,1.000,12,false
10.000,3,3.000,36,false
10.000,4,3.000,28,false
11.000,0,1.000,9,false
11.000,1,0.000,10,false
11.000,2,1.000,13,false
11.000,3,1.000,37,false
11.000,4,3.000,31,false
12.000,0,1.000,10,false
12.000,1,1.000,11,false
12.000,2,0.000,13,false
12.000,3,9.000,46,false
12.000,4,3.000,34,false
13.000,0,0.000,15,false
13.000,1,1.000,16,false
13.000,2,4.000,18,false
13.000,3,3.000,38,false
13.000,4,3.000,37,false
14.000,0,1.000,16,false
14.000,1,1.000,17,false
14.000,2,3.000,21,false
14.000,3,5.000,43,false
14.000,4,5.000,42,false
15.000,0,0.000,15,false
15.000,1,0.000,17,false
15.000,2,1.000,21,false
15.000,3,0.000,43,false
15.000,4,4.000,46,false
16.000,0,0.000,15,false
16.000,1,3.000,20,false
16.000,2,1.000,22,false
16.000,3,1.000,44,false
16.000,4,0.000,46,false
17.000,0,0.000,14,false
17.000,1,3.000,22,false
17.000,2,2.000,24,false
17.000,3,4.000,48,false
17.000,4,3.000,48,false
18.000,0,0.000,14,false
18.000,1,1.000,23,false
18.000,2,2.000,26,false
18.000,3,3.000,51,false
18.000,4,2.000,50,false
19.000,0,0.000,14,false
19.000,1,1.000,24,false
19.000,2,2.000,28,false
19.000,3,7.000,58,false
19.000,4,2.000,52,false
20.000,0,0.000,13,false
20.000,1,2.000,25,false
20.000,2,0.000,28,false
20.000,3,4.000,62,false
20.000,4,7.000,59,false
21.000,0,2.000,15,false
21.000,1,1.000,26,false
21.000,2,1.000,29,false
21.000,3,2.000,64,false
21.000,4,7.000,66,false
22.000,0,1.000,16,false
22.000,1,3.000,29,false
22.000,2,1.000,29,false
22.000,3,7.000,71,false
22.000,4,4.000,70,false
23.000,0,3.000,19,false
23.000,1,2.000,31,false
23.000,2,4.000,33,false
23.000,3,3.000,74,false
23.000,4,2.000,72,false
24.000,0,0.000,19,false
24.000,1,1.000,32,false
24.000,2,4.000,37,false
24.000,3,3.000,77,false
24.000,4,7.000,78,false
25.000,0,0.000,19,false
25.000,1,1.000,32,false
25.000,2,2.000,39,false
25.000,3,5.000,82,false
25.000,4,2.000,80,false
26.000,0,0.000,18,false
26.000,1,5.000,37,false
26.000,2,3.000,42,false
26.000,3,2.000,84,false
26.000,4,5.000,85,false
27.000,0,0.000,18,false
27.000,1,2.000,39,false
27.000,2,3.000,45,false
27.000,3,3.000,86,false
27.000,4,2.000,87,false
28.000,0,0.000,18,false
28.000,1,1.000,40,false
28.000,2,2.000,47,false
28.000,3,3.000,89,false
28.000,4,4.000,91,false
29.000,0,2.000,20,false
29.000,1,1.000,41,false
29.000,2,4.000,51,false
29.000,3,3.000,92,false
29.000,4,5.000,96,false
30.000,0,1.000,31,false
30.000,1,2.000,43,false
30.000,2,3.000,43,false
30.000,3,3.000,94,false
30.000,4,1.000,97,false
31.000,0,0.000,31,false
31.000,1,3.000,46,false
31.000,2,1.000,44,false
31.000,3,2.000,96,false
31.000,4,8.000,105,false
32.000,0,0.000,31,false
32.000,1,2.000,48,false
32.000,2,1.000,45,false
32.000,3,3.000,99,false
32.000,4,1.000,106,false
33.000,0,2.000,32,false
33.000,1,1.000,49,false
33.000,2,1.000,46,false
33.000,3,6.000,105,false
33.000,4,4.000,110,false
34.000,0,0.000,32,false
34.000,1,2.000,51,false
34.000,2,1.000,47,false
34.000,3,3.000,107,false
34.000,4,4.000,113,false
35.000,0,2.000,34,false
35.000,1,1.000,52,false
35.000,2,6.000,53,false
35.000,3,1.000,108,false
35.000,4,1.000,114,false
36.000,0,2.000,36,false
36.000,1,2.000,54,false
36.000,2,2.000,55,false
36.000,3,2.000,110,false
36.000,4,4.000,118,false
37.000,0,0.000,36,false
37.000,1,3.000,57,false
37.000,2,2.000,57,false
37.000,3,1.000,110,false
37.000,4,10.000,128,false
38.000,0,1.000,46,false
38.000,1,2.000,59,false
38.000,2,3.000,60,false
38.000,3,4.000,114,false
38.000,4,2.000,119,false
39.000,0,0.000,46,false
39.000,1,2.000,61,false
39.000,2,3.000,63,false
39.000,3,3.000,117,false
39.000,4,4.000,123,false
40.000,0,0.000,46,false
40.000,1,4.000,65,false
40.000,2,1.000,64,false
40.000,3,3.000,120,false
40.000,4,6.000,129,false
41.000,0,0.000,46,false
41.000,1,1.000,66,false
41.000,2,1.000,65,false
41.000,3,5.000,125,false
41.000,4,7.000,136,false
42.000,0,2.000,48,false
42.000,1,2.000,68,false
42.000,2,2.000,67,false
42.000,3,2.000,127,false
42.000,4,1.000,137,false
43.000,0,3.000,51,false
43.000,1,2.000,70,false
43.000,2,1.000,68,false
43.000,3,2.000,129,false
43.000,4,2.000,139,false
44.000,0,1.000,62,false
44.000,1,2.000,61,false
44.000,2,1.000,69,false
44.000,3,0.000,129,false
44.000,4,2.000,141,false
45.000,0,0.000,62,false
45.000,1,2.000,63,false
45.000,2,2.000,71,false
45.000,3,2.000,131,false
45.000,4,3.000,144,false
46.000,0,1.000,63,false
46.000,1,1.000,64,false
46.000,2,2.000,73,false
46.000,3,5.000,136,false
46.000,4,4.000,147,false
47.000,0,1.000,64,false
47.000,1,2.000,66,false
47.000,2,4.000,77,false
47.000,3,3.000,139,false
47.000,4,4.000,151,false
48.000,0,1.000,65,false
48.000,1,2.000,68,false
48.000,2,3.000,79,false
48.000,3,4.000,143,false
48.000,4,5.000,156,false
49.000,0,0.000,65,false
49.000,1,1.000,69,false
49.000,2,2.000,81,false
49.000,3,4.000,147,false
49.000,4,3.000,159,false
50.000,0,2.000,67,false
50.000,1,2.000,71,false
50.000,2,3.000,84,false
50.000,3,2.000,149,false
50.000,4,1.000,160,false
51.000,0,1.000,67,false
51.000,1,0.000,71,false
51.000,2,5.000,88,false
51.000,3,2.000,151,false
51.000,4,3.000,163,false
52.000,0,0.000,67,false
52.000,1,1.000,72,false
52.000,2,3.000,91,false
52.000,3,5.000,155,false
52.000,4,4.000,167,false
53.000,0,0.000,67,false
53.000,1,3.000,75,false
53.000,2,4.000,95,false
53.000,3,3.000,158,false
53.000,4,3.000,170,false
54.000,0,1.000,68,false
54.000,1,1.000,76,false
54.000,2,5.000,100,false
54.000,3,3.000,161,false
54.000,4,4.000,174,false
55.000,0,0.000,68,false
55.000,1,2.000,78,false
55.000,2,3.000,103,false
55.000,3,3.000,164,false
55.000,4,6.000,179,false
56.000,0,0.000,67,false
56.000,1,3.000,81,false
56.000,2,3.000,106,false
56.000,3,4.000,168,false
56.000,4,4.000,183,false
57.000,0,1.000,68,false
57.000,1,1.000,82,false
57.000,2,3.000,109,false
57.000,3,2.000,170,false
57.000,4,8.000,190,false
58.000,0,0.000,78,false
58.000,1,1.000,82,false
58.000,2,1.000,99,false
58.000,3,3.000,172,false
58.000,4,6.000,196,false
59.000,0,1.000,79,false
59.000,1,2.000,84,false
59.000,2,0.000,99,false
59.000,3,2.000,174,false
59.000,4,2.000,198,false
60.000,0,2.000,70,false
60.000,1,0.000,94,false
60.000,2,2.000,101,false
60.000,3,3.000,177,false
60.000,4,3.000,201,false
61.000,0,2.000,72,false
61.000,1,1.000,95,false
61.000,2,3.000,104,false
61.000,3,2.000,179,false
61.000,4,4.000,205,false
62.000,0,1.000,83,false
62.000,1,1.000,96,false
62.000,2,1.000,94,false
62.000,3,4.000,183,false
62.000,4,4.000,209,false
63.000,0,0.000,83,false
63.000,1,1.000,97,false
63.000,2,3.000,97,false
63.000,3,1.000,183,false
63.000,4,7.000,216,false
64.000,0,0.000,93,false
64.000,1,0.000,97,false
64.000,2,2.000,99,false
64.000,3,2.000,185,false
64.000,4,2.000,207,false
65.000,0,0.000,93,false
65.000,1,1.000,98,false
65.000,2,2.000,101,false
65.000,3,4.000,189,false
65.000,4,2.000,209,false
66.000,0,1.000,93,false
