time,node_id,observed_arrival_rate,smoothed_arrival_rate,waiting_queue_size,idle,predicted_queue_size,proactive_queue_threshold,proactive_risk
0.000,0,2.000,2.000,0,false,19.476,9.600,true
0.000,1,2.000,2.000,1,false,20.476,16.800,true
0.000,2,2.000,2.000,1,false,19.476,25.200,false
0.000,3,5.000,5.000,2,false,52.476,36.000,true
0.000,4,4.000,4.000,5,false,43.476,48.000,false
1.000,0,1.000,1.700,2,false,17.476,9.600,true
1.000,1,3.000,2.300,4,false,25.476,16.800,true
1.000,2,3.000,2.300,4,false,25.476,25.200,false
1.000,3,2.000,4.100,4,false,43.476,36.000,true
1.000,4,6.000,4.600,11,false,55.476,48.000,false
2.000,0,0.000,1.190,2,false,12.376,9.600,true
2.000,1,3.000,2.510,7,false,30.576,16.800,true
2.000,2,0.000,1.610,4,false,18.576,25.200,false
2.000,3,1.000,3.170,5,false,35.176,36.000,false
2.000,4,6.000,5.020,10,false,65.676,48.000,true
3.000,0,0.000,0.833,5,false,11.806,9.600,false
3.000,1,1.000,2.057,8,false,27.046,16.800,true
3.000,2,3.000,2.027,9,false,27.746,25.200,false
3.000,3,3.000,3.119,9,false,38.666,36.000,false
3.000,4,6.000,5.314,16,false,67.616,48.000,true
4.000,0,1.000,0.883,6,false,13.307,9.600,false
4.000,1,1.000,1.740,9,false,24.875,16.800,true
4.000,2,3.000,2.319,12,false,33.665,25.200,false
4.000,3,4.000,3.383,13,false,45.309,36.000,false
4.000,4,8.000,6.120,24,false,83.674,48.000,true
5.000,0,1.000,0.918,7,false,14.658,9.600,false
5.000,1,1.000,1.518,10,false,23.655,16.800,false
5.000,2,1.000,1.923,13,false,30.708,25.200,false
5.000,3,3.000,3.268,16,false,47.159,36.000,false
5.000,4,6.000,6.084,30,false,89.315,48.000,true
6.000,0,4.000,1.843,11,false,27.903,9.600,true
6.000,1,1.000,1.363,11,false,23.102,16.800,false
6.000,2,0.000,1.346,13,false,24.939,25.200,false
6.000,3,3.000,3.188,19,false,49.354,36.000,false
6.000,4,1.000,4.559,31,false,75.063,48.000,false
7.000,0,0.000,1.290,11,false,22.375,9.600,true
7.000,1,0.000,0.954,11,false,19.014,16.800,false
7.000,2,1.000,1.242,13,false,23.900,25.200,false
7.000,3,3.000,3.131,21,false,50.791,36.000,false
7.000,4,7.000,5.291,38,false,89.387,48.000,true
8.000,0,2.000,1.503,12,false,25.506,9.600,true
8.000,1,0.000,0.668,10,false,15.153,16.800,false
8.000,2,1.000,1.170,14,false,24.173,25.200,false
8.000,3,3.000,3.092,24,false,53.396,36.000,false
8.000,4,4.000,4.904,42,false,89.514,48.000,true
9.000,0,0.000,1.052,12,false,20.997,9.600,true
9.000,1,0.000,0.467,10,false,13.150,16.800,false
9.000,2,3.000,1.719,17,false,32.664,25.200,false
9.000,3,1.000,2.464,25,false,48.120,36.000,false
9.000,4,4.000,4.633,46,false,90.803,48.000,false
10.000,0,0.000,0.736,12,false,17.841,9.600,false
10.000,1,2.000,0.927,12,false,19.748,16.800,false
10.000,2,4.000,2.403,21,false,43.508,25.200,false
10.000,3,5.000,3.225,30,false,60.727,36.000,false
10.000,4,6.000,5.043,51,false,99.905,48.000,true
11.000,0,1.000,0.816,13,false,19.631,9.600,false
11.000,1,3.000,1.549,15,false,28.966,16.800,false
11.000,2,2.000,2.282,22,false,43.298,25.200,false
11.000,3,2.000,2.858,32,false,59.052,36.000,false
11.000,4,3.000,4.430,54,false,96.776,48.000,false
12.000,0,1.000,0.871,14,false,21.185,9.600,false
12.000,1,3.000,1.984,18,false,36.319,16.800,true
12.000,2,3.000,2.498,25,false,48.452,25.200,false
12.000,3,4.000,3.200,36,false,66.479,36.000,false
12.000,4,2.000,3.701,56,false,91.486,48.000,false
13.000,0,0.000,0.610,14,false,18.572,9.600,false
13.000,1,2.000,1.989,20,false,38.366,16.800,true
13.000,2,3.000,2.648,18,false,52.959,25.200,true
13.000,3,3.000,3.140,38,false,67.878,36.000,false
13.000,4,2.000,3.191,58,false,88.383,48.000,false
14.000,0,3.000,1.327,24,false,35.743,9.600,true
14.000,1,1.000,1.692,23,false,38.399,16.800,true
14.000,2,3.000,2.754,21,false,47.014,25.200,true
14.000,3,0.000,2.198,38,false,58.458,36.000,false
14.000,4,2.000,2.833,60,false,86.811,48.000,false
15.000,0,1.000,1.229,25,false,35.763,9.600,true
15.000,1,0.000,1.185,23,false,33.322,16.800,false
15.000,2,3.000,2.828,24,false,50.753,25.200,true
15.000,3,3.000,2.439,41,false,63.863,36.000,false
15.000,4,4.000,3.183,64,false,94.311,48.000,false
16.000,0,0.000,0.860,24,false,31.077,9.600,false
16.000,1,1.000,1.129,23,false,32.769,16.800,false
16.000,2,5.000,3.479,29,false,62.270,25.200,true
16.000,3,3.000,2.607,44,false,68.547,36.000,false
16.000,4,3.000,3.128,66,false,95.760,48.000,false
17.000,0,1.000,0.902,25,false,32.497,9.600,false
17.000,1,1.000,1.090,24,false,33.381,16.800,false
17.000,2,0.000,2.436,28,false,50.832,25.200,false
17.000,3,2.000,2.425,46,false,68.726,36.000,false
17.000,4,3.000,3.090,69,false,98.375,48.000,false
18.000,0,2.000,1.231,27,false,37.791,9.600,true
18.000,1,0.000,0.763,24,false,30.109,16.800,false
18.000,2,2.000,2.305,30,false,51.525,25.200,false
18.000,3,1.000,1.997,47,false,65.451,36.000,false
18.000,4,5.000,3.663,74,false,109.105,48.000,false
19.000,0,0.000,0.862,27,false,34.096,9.600,false
19.000,1,1.000,0.834,24,false,30.819,16.800,false
19.000,2,3.000,2.513,33,false,56.610,25.200,false
19.000,3,4.000,2.598,51,false,75.459,36.000,false
19.000,4,2.000,3.164,75,false,105.117,48.000,false
20.000,0,0.000,0.603,27,false,31.510,9.600,false
20.000,1,2.000,1.184,26,false,36.316,16.800,false
20.000,2,1.000,2.059,34,false,53.070,25.200,false
20.000,3,3.000,2.719,54,false,79.664,36.000,false
20.000,4,6.000,4.015,81,false,119.624,48.000,false
21.000,0,2.000,1.022,29,false,37.700,9.600,true
21.000,1,3.000,1.729,29,false,44.764,16.800,true
21.000,2,0.000,1.442,33,false,45.892,25.200,false
21.000,3,2.000,2.503,56,false,79.508,36.000,false
21.000,4,3.000,3.710,84,false,119.580,48.000,false
22.000,0,0.000,0.716,29,false,34.633,9.600,false
22.000,1,1.000,1.510,29,false,42.578,16.800,false
22.000,2,2.000,1.609,35,false,49.567,25.200,false
22.000,3,6.000,3.552,62,false,95.998,36.000,false
22.000,4,8.000,4.997,92,false,140.449,48.000,true
23.000,0,1.000,0.801,30,false,36.486,9.600,false
23.000,1,1.000,1.357,30,false,42.047,16.800,false
23.000,2,0.000,1.126,35,false,44.740,25.200,false
23.000,3,3.000,3.387,65,false,97.342,36.000,false
23.000,4,2.000,4.098,94,false,133.457,48.000,false
24.000,0,1.000,0.861,31,false,38.083,9.600,false
24.000,1,1.000,1.250,31,false,41.976,16.800,false
24.000,2,2.000,1.388,37,false,49.361,25.200,false
24.000,3,3.000,3.271,67,false,98.182,36.000,false
24.000,4,1.000,3.169,95,false,125.163,48.000,false
25.000,0,1.000,0.902,32,false,39.501,9.600,false
25.000,1,0.000,0.875,31,false,38.226,16.800,false
25.000,2,2.000,1.572,39,false,53.195,25.200,false
25.000,3,3.000,3.189,70,false,100.370,36.000,false
25.000,4,2.000,2.818,97,false,123.657,48.000,false
26.000,0,2.000,1.232,34,false,44.794,9.600,true
26.000,1,1.000,0.912,32,false,39.601,16.800,false
26.000,2,2.000,1.700,41,false,56.480,25.200,false
26.000,3,4.000,3.433,74,false,106.802,36.000,false
26.000,4,3.000,2.873,100,false,127.203,48.000,false
27.000,0,1.000,1.162,35,false,45.098,9.600,true
27.000,1,1.000,0.939,33,false,40.864,16.800,false
27.000,2,1.000,1.490,42,false,55.379,25.200,false
27.000,3,3.000,3.303,77,false,108.504,36.000,false
27.000,4,4.000,3.211,104,false,134.585,48.000,false
28.000,0,0.000,0.814,35,false,41.612,9.600,false
28.000,1,2.000,1.257,35,false,46.047,16.800,false
28.000,2,6.000,2.843,47,false,73.908,25.200,true
28.000,3,0.000,2.312,76,false,97.596,36.000,false
28.000,4,3.000,3.148,107,false,136.952,48.000,false
29.000,0,1.000,0.869,36,false,43.171,9.600,false
29.000,1,1.000,1.180,35,false,45.276,16.800,false
29.000,2,1.000,2.290,48,false,69.378,25.200,false
29.000,3,5.000,3.118,81,false,110.660,36.000,false
29.000,4,6.000,4.003,113,false,151.509,48.000,false
30.000,0,1.000,0.909,37,false,44.563,9.600,false
30.000,1,0.000,0.826,35,false,41.736,16.800,false
30.000,2,1.000,1.903,49,false,66.508,25.200,false
30.000,3,4.000,3.383,85,false,117.305,36.000,false
30.000,4,4.000,4.002,117,false,155.499,48.000,false
